gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
1,False,3.43,1,2,660.0,4.0,0,0
0,True,3.32,1,5,660.0,5.0,5,0
0,False,3.16,0,3,570.0,5.0,3,2
0,False,3.26,1,4,620.0,4.0,5,2
1,False,3.14,0,0,570.0,5.0,10,2
0,False,3.18,1,4,660.0,6.0,7,2
0,True,3.06,2,5,610.0,7.0,13,2
1,False,3.16,2,1,650.0,5.0,13,2
0,True,3.36,2,5,710.0,4.0,9,0
0,False,3.14,0,2,710.0,4.0,1,2
1,False,3.02,1,4,630.0,4.0,5,2
0,False,3.13,0,0,630.0,6.0,8,2
1,True,3.11,1,5,590.0,6.0,10,2
1,False,3.23,2,3,590.0,5.0,1,2
1,False,3.4,0,0,750.0,6.0,1,1
1,True,3.02,1,5,570.0,6.0,10,2
1,False,3.35,1,2,750.0,5.0,10,0
0,False,3.37,1,1,670.0,4.0,13,0
1,False,3.41,2,3,650.0,6.0,10,2
1,False,3.13,2,4,620.0,5.0,1,2
1,False,3.15,2,0,580.0,6.0,4,2
1,False,3.32,2,2,690.0,4.0,3,2
0,False,2.95,2,0,570.0,5.0,5,2
1,False,3.34,1,0,670.0,5.0,10,0
1,False,3.3,1,4,650.0,4.0,9,2
1,False,3.14,1,4,570.0,7.0,10,2
1,False,3.51,1,0,690.0,4.0,13,0
1,False,3.19,2,1,570.0,5.0,9,2
0,False,3.2,0,4,720.0,6.0,1,2
0,False,3.19,0,0,600.0,3.0,1,2
1,False,3.41,1,1,620.0,4.0,1,2
0,True,3.38,1,5,700.0,6.0,10,0
1,True,3.43,0,5,670.0,5.0,8,2
1,False,3.27,2,0,670.0,5.0,3,1
1,False,3.12,0,0,590.0,4.0,4,2
0,False,3.17,2,3,630.0,6.0,5,2
0,False,3.21,1,4,630.0,7.0,13,2
0,False,3.4,1,2,660.0,5.0,1,0
1,False,3.37,2,4,690.0,5.0,1,0
0,False,3.19,1,2,590.0,5.0,9,2
1,False,3.12,1,3,680.0,6.0,13,2
1,True,3.57,2,5,770.0,6.0,0,2
0,False,3.14,0,4,700.0,4.0,8,2
0,False,3.42,0,2,680.0,6.0,8,0
0,False,3.12,1,1,680.0,4.0,11,2
1,False,3.05,1,4,610.0,5.0,5,2
0,False,3.51,2,4,730.0,3.0,3,0
1,False,3.22,0,0,610.0,5.0,5,2
1,False,3.42,2,0,710.0,5.0,9,2
1,False,3.45,2,4,670.0,6.0,1,2
1,False,3.31,1,0,660.0,5.0,13,2
1,False,3.13,0,4,630.0,5.0,10,2
1,False,3.34,0,0,660.0,5.0,10,2
1,True,3.02,2,5,570.0,3.0,10,2
0,False,3.23,1,4,610.0,5.0,1,2
0,False,3.4,0,4,700.0,5.0,8,2
1,False,3.36,1,3,700.0,5.0,0,0
1,False,3.13,1,4,570.0,4.0,11,2
1,False,3.02,2,0,640.0,4.0,12,2
1,False,3.29,0,3,670.0,5.0,8,0
1,True,3.23,0,5,680.0,5.0,1,0
0,True,3.26,2,5,700.0,5.0,1,0
1,False,3.29,2,2,640.0,6.0,10,2
0,False,3.0,1,1,630.0,7.0,8,2
1,False,3.26,1,1,690.0,3.0,13,2
1,False,3.28,2,1,660.0,5.0,1,2
0,False,3.09,0,2,570.0,5.0,1,2
0,False,3.55,2,4,620.0,5.0,8,2
0,False,3.34,1,1,740.0,4.0,1,0
0,False,3.27,0,4,660.0,4.0,1,0
1,True,3.21,1,5,700.0,3.0,3,0
0,False,3.3,1,4,660.0,4.0,9,0
1,False,3.3,0,0,600.0,5.0,10,2
0,False,3.25,1,0,710.0,6.0,13,0
1,True,3.08,0,5,690.0,6.0,13,2
1,False,3.27,2,4,660.0,6.0,8,2
1,True,3.41,2,5,700.0,3.0,10,2
0,True,3.02,1,5,600.0,6.0,13,2
0,True,2.89,1,5,670.0,5.0,1,0
0,False,3.16,2,1,590.0,6.0,10,2
1,False,3.46,2,1,690.0,6.0,3,2
0,False,3.46,0,0,680.0,5.0,5,0
1,True,3.25,1,5,690.0,5.0,7,2
0,False,3.25,2,1,650.0,6.0,6,2
1,False,3.24,2,4,580.0,3.0,1,2
0,False,3.51,1,2,740.0,5.0,3,0
1,False,3.21,1,1,580.0,6.0,4,2
0,True,3.33,2,5,620.0,5.0,1,2
1,False,3.2,2,4,650.0,5.0,1,2
0,False,2.99,0,1,570.0,5.0,1,2
1,True,3.38,2,5,630.0,5.0,1,2
1,True,3.29,1,5,710.0,6.0,10,0
0,False,3.34,2,1,610.0,6.0,1,2
0,True,3.22,0,5,660.0,4.0,8,0
1,True,3.17,0,5,590.0,6.0,1,2
1,False,3.31,2,4,680.0,7.0,13,0
0,True,3.33,2,5,680.0,4.0,13,2
1,True,3.29,1,5,650.0,7.0,10,2
1,False,3.17,1,1,670.0,5.0,1,2
1,False,3.3,0,2,660.0,4.0,9,2
1,False,3.28,2,4,650.0,5.0,10,2
1,False,3.2,2,4,580.0,4.0,0,2
1,False,3.37,0,4,610.0,6.0,1,2
1,False,3.29,0,4,670.0,5.0,10,2
0,True,3.16,0,5,620.0,3.0,8,2
1,False,3.22,2,4,620.0,5.0,1,2
1,False,3.37,0,4,620.0,5.0,3,2
1,False,3.39,1,0,640.0,5.0,3,2
0,True,3.43,0,5,620.0,4.0,0,2
0,True,3.05,1,5,710.0,4.0,1,0
1,False,3.05,1,0,630.0,5.0,1,2
1,True,3.18,2,5,670.0,5.0,1,2
1,False,3.4,0,0,680.0,4.0,8,2
1,False,3.15,2,0,620.0,5.0,1,2
1,True,3.35,2,5,720.0,4.0,13,2
0,False,3.06,2,4,630.0,5.0,8,2
0,False,3.58,1,1,690.0,4.0,1,2
0,True,3.41,0,5,600.0,7.0,8,0
1,False,3.18,2,3,660.0,7.0,1,2
1,False,3.46,0,2,660.0,6.0,13,0
1,True,3.33,1,5,640.0,4.0,13,2
1,False,3.29,2,0,700.0,5.0,10,2
1,False,3.17,0,4,630.0,5.0,13,2
0,True,3.24,0,5,580.0,6.0,4,2
1,False,3.58,1,1,690.0,6.0,9,2
1,True,3.33,2,5,690.0,5.0,10,2
1,False,3.32,1,4,670.0,6.0,1,2
0,False,3.1,1,0,670.0,7.0,5,2
1,False,3.42,2,1,610.0,5.0,13,2
0,False,3.04,1,4,590.0,5.0,1,2
1,False,3.14,1,1,620.0,5.0,5,2
0,False,3.42,1,0,720.0,6.0,4,0
1,False,3.5,2,1,730.0,5.0,9,0
1,False,3.17,1,1,630.0,6.0,1,2
0,False,3.0,0,4,620.0,4.0,1,2
1,False,3.11,0,4,570.0,3.0,8,2
1,False,3.32,0,3,650.0,5.0,13,2
0,True,3.06,2,5,650.0,4.0,1,2
0,True,3.06,0,5,660.0,6.0,4,2
1,False,3.17,0,1,590.0,6.0,3,2
1,False,3.13,0,4,640.0,4.0,13,2
0,False,3.21,2,2,630.0,5.0,9,2
1,False,3.35,0,4,650.0,5.0,10,2
1,False,3.19,2,4,640.0,6.0,10,2
0,False,3.18,1,4,580.0,4.0,10,2
1,True,3.28,2,5,680.0,6.0,10,2
0,False,3.2,1,3,660.0,6.0,10,0
0,False,3.13,1,4,590.0,4.0,8,2
1,False,3.14,0,1,600.0,4.0,8,2
1,False,3.11,1,2,640.0,4.0,3,2
1,False,3.41,2,4,740.0,5.0,1,2
1,True,3.13,1,5,570.0,5.0,10,2
1,False,3.45,0,1,720.0,4.0,9,2
1,False,3.4,0,1,680.0,6.0,10,2
0,True,3.5,0,5,670.0,5.0,5,2
1,False,3.04,1,1,630.0,4.0,13,2
1,False,3.4,1,0,660.0,6.0,13,2
1,False,3.03,1,4,590.0,4.0,10,2
1,False,2.95,1,1,680.0,4.0,8,2
0,True,3.04,0,5,570.0,6.0,8,2
1,False,3.26,0,4,670.0,6.0,1,1
0,False,3.05,1,0,590.0,5.0,3,2
0,False,3.19,1,3,640.0,4.0,3,2
1,False,3.29,0,4,640.0,6.0,5,2
1,False,3.21,0,1,740.0,6.0,3,2
1,False,3.42,0,4,610.0,6.0,1,2
1,False,3.03,1,1,570.0,4.0,1,2
1,False,3.02,1,0,570.0,6.0,13,2
1,False,3.17,1,1,610.0,5.0,1,2
0,False,3.27,2,0,700.0,5.0,1,0
0,False,3.56,2,4,680.0,4.0,1,2
1,True,3.4,2,5,690.0,4.0,10,0
1,False,3.08,2,3,570.0,6.0,1,2
0,False,3.48,0,2,680.0,4.0,1,2
1,False,3.44,2,1,670.0,7.0,8,1
1,False,3.24,2,4,670.0,3.0,1,2
1,False,3.26,2,1,670.0,6.0,5,2
0,False,3.43,1,1,630.0,4.0,0,2
0,False,3.19,0,1,620.0,6.0,7,2
0,False,3.24,2,0,630.0,6.0,10,2
1,True,3.2,1,5,650.0,7.0,8,2
0,True,3.09,1,5,620.0,7.0,5,2
0,False,3.21,2,0,570.0,6.0,8,2
0,False,3.14,0,1,670.0,5.0,1,2
0,False,3.32,0,1,690.0,6.0,10,2
1,False,3.23,2,0,650.0,5.0,1,2
0,False,3.37,1,4,630.0,5.0,5,2
1,False,3.58,0,4,740.0,4.0,5,0
1,False,3.23,0,2,650.0,6.0,8,2
1,False,3.33,2,4,710.0,4.0,3,0
0,False,3.2,2,1,620.0,6.0,13,2
1,False,3.14,0,0,620.0,5.0,5,2
1,False,2.93,2,4,570.0,5.0,13,2
0,True,3.29,1,5,610.0,3.0,3,2
1,False,3.17,0,1,570.0,4.0,1,2
1,True,3.3,2,5,650.0,5.0,13,2
1,True,3.24,0,5,570.0,5.0,9,2
1,False,3.56,2,2,770.0,5.0,3,1
1,True,3.19,0,5,730.0,6.0,1,2
1,False,3.48,1,3,750.0,4.0,5,0
1,False,3.38,1,0,720.0,5.0,1,2
1,True,3.2,1,5,570.0,3.0,1,2
1,True,3.24,1,5,710.0,6.0,4,2
1,False,3.29,2,4,660.0,3.0,1,0
1,False,3.34,0,1,730.0,5.0,4,2
0,False,3.05,2,4,570.0,4.0,1,2
1,True,2.91,1,5,610.0,6.0,3,2
0,False,3.29,1,0,740.0,4.0,10,0
1,False,3.42,0,0,720.0,3.0,1,2
1,False,3.17,1,2,670.0,2.0,5,2
1,False,3.12,2,4,690.0,6.0,8,2
0,False,3.37,0,1,630.0,5.0,10,2
1,False,3.26,1,0,650.0,5.0,8,2
1,True,3.38,2,5,680.0,5.0,13,2
1,False,3.2,2,4,590.0,5.0,1,2
1,True,3.32,0,5,660.0,5.0,8,2
1,False,3.46,2,1,680.0,4.0,1,2
1,False,3.27,2,4,660.0,5.0,1,2
1,True,3.25,0,5,730.0,6.0,3,0
0,True,3.21,1,5,640.0,4.0,13,2
0,False,3.57,2,0,720.0,3.0,4,2
1,False,3.16,1,0,600.0,6.0,1,2
1,True,3.31,2,5,610.0,5.0,3,2
0,False,3.3,1,0,670.0,4.0,11,2
0,True,3.42,2,5,710.0,5.0,8,2
1,False,3.29,0,0,640.0,5.0,10,2
0,False,3.14,2,4,620.0,3.0,5,2
0,False,3.18,1,0,610.0,5.0,13,2
0,False,3.25,0,0,640.0,6.0,13,2
1,False,3.42,1,2,570.0,6.0,10,2
1,False,3.23,2,4,610.0,3.0,11,2
1,False,3.37,2,0,630.0,5.0,1,2
0,True,2.92,0,5,620.0,3.0,5,2
1,True,3.29,1,5,660.0,6.0,2,2
1,False,3.02,2,1,590.0,5.0,1,2
1,False,3.2,1,0,600.0,5.0,10,2
1,False,3.62,1,0,700.0,6.0,13,0
1,False,3.27,2,4,650.0,4.0,12,2
0,False,3.14,1,2,660.0,6.0,8,2
1,False,3.35,2,0,620.0,6.0,1,2
1,True,3.19,0,5,620.0,7.0,8,2
1,False,3.22,2,4,650.0,6.0,5,2
1,False,3.51,1,3,680.0,5.0,1,2
1,True,3.58,1,5,780.0,4.0,5,2
1,False,3.34,1,1,700.0,5.0,3,2
1,True,3.2,0,5,690.0,4.0,1,2
0,False,3.27,0,0,700.0,7.0,1,2
1,True,3.57,1,5,720.0,7.0,3,0
0,True,3.3,1,5,710.0,6.0,5,2
1,False,3.13,1,1,620.0,5.0,1,2
1,True,3.39,1,5,750.0,4.0,4,0
1,False,3.26,0,4,610.0,5.0,4,2
1,False,3.58,2,1,660.0,5.0,13,0
1,False,3.22,0,0,630.0,4.0,5,2
1,False,3.28,2,4,680.0,6.0,1,2
1,False,3.05,2,4,610.0,6.0,9,2
1,False,3.29,2,4,610.0,7.0,1,2
1,False,3.24,0,1,650.0,4.0,10,2
0,True,3.09,0,5,620.0,5.0,9,2
0,False,3.12,0,1,600.0,6.0,8,2
1,True,3.43,1,5,720.0,5.0,8,2
0,False,3.42,2,4,740.0,5.0,8,0
0,False,3.22,0,4,710.0,3.0,1,2
1,False,3.23,0,1,670.0,6.0,1,0
1,True,3.27,2,5,640.0,6.0,9,2
0,False,3.09,0,0,590.0,6.0,13,2
0,True,3.18,1,5,600.0,4.0,1,2
1,True,3.19,2,5,580.0,5.0,1,2
0,False,3.2,2,4,650.0,4.0,9,2
0,True,2.93,0,5,600.0,6.0,1,2
0,False,3.38,1,0,700.0,4.0,3,0
1,False,3.19,2,4,640.0,5.0,8,2
0,False,3.38,1,0,700.0,4.0,3,0
1,False,3.2,2,0,570.0,6.0,4,2
1,False,3.25,2,4,660.0,5.0,1,2
0,False,3.17,1,2,640.0,6.0,9,2
0,False,3.2,0,1,670.0,4.0,1,2
1,False,3.23,2,0,650.0,5.0,13,2
0,False,3.34,1,2,670.0,4.0,1,2
0,True,3.54,1,5,780.0,5.0,5,0
1,False,3.22,0,4,680.0,7.0,1,2
0,False,3.1,0,0,610.0,5.0,8,0
1,False,3.36,1,1,710.0,4.0,13,0
1,False,3.26,0,3,620.0,5.0,8,2
1,True,3.41,0,5,680.0,6.0,3,2
1,False,3.35,0,4,660.0,5.0,1,0
0,True,3.45,1,5,690.0,3.0,10,0
1,False,3.25,0,4,730.0,5.0,1,2
1,False,3.33,2,0,670.0,6.0,1,2
0,True,3.42,0,5,640.0,6.0,1,0
0,False,3.24,0,3,650.0,4.0,1,1
1,False,3.46,2,0,670.0,5.0,1,2
1,False,3.13,1,4,580.0,4.0,1,2
1,True,3.2,1,5,640.0,5.0,8,2
0,False,3.26,2,1,700.0,4.0,1,2
1,True,3.19,0,5,600.0,4.0,1,2
1,True,3.04,0,5,660.0,6.0,8,2
1,False,3.29,2,4,670.0,5.0,8,2
1,True,3.43,1,5,710.0,4.0,6,0
0,False,3.37,2,4,710.0,4.0,10,0
0,True,3.43,2,5,570.0,5.0,1,2
0,False,3.09,1,2,570.0,4.0,4,2
0,False,3.04,1,0,660.0,6.0,0,2
0,True,3.46,2,5,610.0,5.0,1,2
1,False,3.44,1,4,660.0,5.0,1,2
1,False,3.51,1,4,750.0,6.0,11,0
1,True,3.16,2,5,680.0,5.0,13,2
1,False,3.42,2,3,680.0,5.0,1,2
0,False,3.08,1,0,610.0,5.0,10,2
1,True,3.3,1,5,630.0,4.0,5,2
1,False,3.17,2,4,580.0,6.0,1,2
0,True,3.05,0,5,650.0,7.0,4,0
0,False,3.24,1,0,690.0,4.0,5,2
1,False,3.09,0,4,600.0,4.0,13,2
0,False,3.2,1,0,650.0,5.0,9,2
1,False,2.85,0,1,570.0,5.0,13,2
1,False,3.19,2,0,670.0,4.0,1,2
0,False,3.33,2,1,700.0,5.0,3,1
1,False,3.2,1,1,670.0,5.0,9,2
1,False,3.76,1,1,780.0,5.0,9,2
1,False,3.19,1,0,620.0,5.0,8,2
1,False,3.11,1,0,590.0,4.0,1,2
1,True,3.52,0,5,660.0,3.0,1,1
0,False,3.14,1,4,590.0,6.0,11,2
1,False,3.02,2,0,640.0,4.0,10,2
1,True,3.31,0,5,750.0,6.0,1,0
0,False,3.29,2,0,710.0,5.0,8,2
1,False,3.06,1,1,610.0,7.0,3,2
0,False,3.04,1,4,600.0,6.0,5,2
0,True,3.61,1,5,680.0,4.0,1,0
1,True,3.25,2,5,680.0,4.0,1,2
1,True,3.23,1,5,640.0,6.0,13,2
0,False,3.27,0,2,720.0,5.0,10,0
1,True,3.15,1,5,600.0,3.0,5,2
1,True,3.16,1,5,650.0,6.0,9,2
1,False,3.66,1,0,710.0,7.0,9,2
0,False,3.32,0,0,710.0,5.0,10,0
1,True,3.09,1,5,640.0,5.0,8,2
0,True,3.31,2,5,720.0,6.0,10,2
0,True,3.06,1,5,600.0,4.0,9,2
0,True,3.24,0,5,670.0,4.0,9,2
1,False,3.27,2,0,600.0,3.0,4,2
1,False,3.1,1,0,570.0,5.0,1,2
1,False,3.41,1,4,670.0,5.0,5,0
0,False,3.24,1,4,600.0,4.0,13,2
0,False,3.12,1,0,660.0,6.0,10,2
1,False,3.32,1,0,680.0,6.0,10,2
0,False,3.32,1,0,580.0,6.0,13,2
1,False,3.03,2,4,570.0,4.0,5,2
0,False,3.19,0,0,630.0,5.0,5,0
1,False,3.59,1,1,710.0,6.0,5,2
1,True,3.26,0,5,700.0,3.0,8,2
1,False,3.13,2,1,670.0,6.0,6,2
1,True,3.2,2,5,580.0,5.0,6,2
1,False,3.28,1,0,700.0,6.0,1,2
1,False,3.36,1,4,630.0,6.0,13,2
1,False,3.6,1,1,680.0,4.0,1,2
1,True,3.2,1,5,600.0,6.0,5,2
1,True,3.23,0,5,620.0,4.0,5,2
0,False,3.31,2,4,720.0,4.0,1,0
0,True,3.18,1,5,620.0,5.0,1,2
1,False,3.25,2,3,590.0,4.0,0,2
1,False,3.39,0,4,740.0,5.0,8,2
1,True,3.13,1,5,650.0,5.0,8,2
0,True,3.33,1,5,660.0,4.0,10,2
1,False,3.31,1,4,650.0,5.0,5,2
1,False,3.31,2,0,670.0,6.0,8,2
1,False,3.06,1,4,580.0,5.0,9,2
1,True,3.23,2,5,650.0,4.0,8,2
1,False,3.28,1,2,690.0,5.0,10,2
1,False,3.4,0,0,680.0,5.0,1,0
1,False,3.49,1,2,690.0,6.0,3,0
1,True,3.21,0,5,640.0,5.0,6,2
0,True,3.16,1,5,570.0,5.0,10,2
0,False,3.13,1,0,650.0,5.0,10,2
0,True,3.26,0,5,630.0,4.0,10,2
1,True,3.49,2,5,600.0,6.0,1,2
1,False,3.07,1,0,570.0,5.0,1,2
1,False,3.21,0,1,620.0,4.0,1,2
0,False,3.25,2,4,670.0,5.0,13,0
1,False,3.22,1,1,570.0,6.0,4,2
1,False,3.16,1,0,720.0,6.0,13,2
1,True,2.88,2,5,610.0,5.0,8,2
1,False,3.4,1,3,680.0,4.0,10,2
1,True,3.07,1,5,690.0,5.0,5,2
1,False,3.39,2,4,710.0,4.0,13,2
0,False,3.3,1,4,690.0,6.0,9,2
1,False,3.54,1,3,690.0,6.0,1,2
1,True,3.43,2,5,700.0,6.0,10,0
0,False,3.25,1,4,610.0,5.0,10,2
0,False,3.27,0,1,630.0,5.0,1,2
1,False,3.36,2,1,700.0,5.0,10,0
1,False,3.33,0,0,700.0,5.0,1,0
0,True,3.12,1,5,600.0,6.0,1,2
0,False,2.91,1,4,610.0,6.0,13,2
1,False,3.07,2,1,640.0,4.0,4,2
1,True,3.24,0,5,640.0,5.0,9,2
1,True,3.3,1,5,650.0,4.0,5,2
0,True,3.18,1,5,680.0,4.0,1,2
0,True,3.11,1,5,630.0,3.0,0,2
1,False,3.13,2,4,610.0,3.0,1,2
1,False,3.22,0,4,600.0,5.0,8,2
0,True,3.2,2,5,610.0,5.0,11,0
0,True,3.13,1,5,690.0,4.0,8,2
0,True,3.13,0,5,640.0,5.0,0,2
1,False,3.21,0,4,660.0,6.0,4,2
0,False,3.12,0,3,620.0,5.0,10,2
1,False,3.45,0,4,770.0,7.0,1,0
0,True,3.32,0,5,680.0,6.0,1,2
1,False,3.32,0,4,670.0,4.0,3,2
1,True,3.3,2,5,600.0,5.0,7,2
1,False,3.35,0,4,720.0,6.0,5,0
1,True,3.13,0,5,710.0,6.0,1,2
1,True,3.24,1,5,610.0,6.0,1,2
0,False,3.25,1,4,570.0,5.0,1,2
1,False,3.19,1,1,660.0,5.0,1,2
1,False,3.13,1,0,630.0,4.0,8,2
1,False,3.01,1,4,660.0,4.0,10,2
0,True,3.38,2,5,640.0,4.0,8,2
0,False,3.13,1,1,570.0,6.0,1,2
1,False,3.26,1,0,640.0,4.0,13,2
1,False,3.07,1,4,600.0,5.0,3,2
1,True,3.26,0,5,620.0,4.0,10,2
0,False,3.12,2,4,670.0,7.0,1,2
0,True,3.57,2,5,670.0,5.0,5,0
1,False,3.36,1,2,740.0,6.0,1,0
0,False,2.78,0,0,570.0,5.0,1,2
1,False,3.44,0,2,720.0,8.0,13,2
0,True,3.09,0,5,700.0,6.0,4,2
1,False,3.37,2,0,680.0,5.0,8,0
1,False,3.08,2,3,670.0,5.0,13,2
1,False,3.25,1,0,660.0,4.0,3,2
1,False,3.19,0,4,650.0,5.0,3,2
0,False,3.24,2,4,590.0,5.0,13,2
0,False,3.39,2,0,670.0,6.0,1,2
0,False,3.27,1,1,660.0,3.0,8,2
1,False,2.98,1,4,570.0,4.0,1,2
1,True,2.95,0,5,570.0,4.0,0,2
1,False,3.35,2,2,640.0,5.0,10,2
1,False,3.13,0,0,630.0,5.0,10,2
0,False,3.19,1,3,650.0,6.0,13,2
1,True,3.35,1,5,660.0,7.0,3,2
1,False,3.23,2,4,710.0,6.0,10,2
1,True,3.21,2,5,620.0,5.0,13,2
1,False,3.48,1,0,670.0,4.0,1,0
1,True,3.27,1,5,660.0,4.0,1,2
1,False,3.47,2,1,690.0,6.0,13,2
1,False,3.34,1,1,610.0,6.0,1,2
0,False,3.11,0,0,630.0,5.0,13,2
1,True,3.17,1,5,650.0,3.0,1,2
1,False,3.42,1,1,780.0,3.0,10,2
1,True,2.96,1,5,590.0,5.0,9,2
1,False,3.05,0,0,610.0,5.0,10,2
1,False,3.21,2,0,670.0,5.0,13,0
0,False,3.41,1,4,780.0,5.0,10,0
0,False,3.08,2,4,570.0,7.0,4,2
0,False,3.21,0,0,660.0,5.0,3,0
1,True,3.12,0,5,630.0,5.0,10,2
0,False,3.06,1,4,710.0,5.0,6,2
0,False,3.33,2,4,660.0,5.0,13,0
0,True,2.99,1,5,570.0,5.0,1,2
1,False,3.09,2,4,660.0,5.0,1,2
0,True,3.21,2,5,590.0,6.0,10,0
0,False,3.37,1,4,760.0,5.0,4,0
1,True,3.24,2,5,650.0,5.0,9,2
0,True,3.32,0,5,650.0,6.0,13,2
0,False,3.34,2,4,620.0,4.0,1,2
1,True,3.35,0,5,660.0,5.0,13,0
1,True,3.03,2,5,630.0,6.0,1,2
0,False,3.36,1,2,670.0,3.0,10,2
1,False,3.55,1,1,690.0,5.0,4,2
0,False,3.37,1,1,650.0,4.0,13,2
1,False,3.05,1,4,610.0,6.0,13,2
1,True,2.99,2,5,650.0,5.0,3,2
1,True,3.29,2,5,660.0,5.0,8,2
1,False,3.45,1,3,700.0,6.0,1,0
1,True,3.13,1,5,660.0,5.0,5,2
0,False,3.27,2,4,590.0,5.0,13,2
1,False,3.5,1,4,720.0,4.0,13,2
1,True,3.33,0,5,670.0,5.0,1,0
1,True,3.13,2,5,610.0,7.0,5,2
1,True,3.24,1,5,640.0,5.0,3,2
1,False,3.14,1,1,590.0,5.0,10,2
1,True,3.42,2,5,730.0,7.0,10,2
1,False,3.27,2,0,600.0,5.0,8,2
0,False,3.19,1,3,570.0,6.0,13,2
0,True,3.23,1,5,640.0,4.0,10,2
1,True,3.33,0,5,710.0,5.0,10,2
1,False,3.32,1,4,720.0,5.0,10,2
1,False,3.35,2,4,650.0,7.0,5,2
1,True,3.12,1,5,630.0,5.0,3,2
0,False,3.02,0,1,580.0,4.0,1,2
1,False,3.24,2,4,680.0,7.0,13,0
1,False,3.25,1,0,600.0,6.0,1,2
0,False,3.42,1,0,610.0,6.0,3,2
1,False,3.35,1,1,720.0,5.0,1,2
0,False,3.6,1,3,670.0,5.0,1,0
1,False,3.19,1,1,630.0,5.0,8,2
1,False,3.17,2,1,580.0,5.0,10,2
1,False,3.2,1,0,650.0,5.0,3,2
1,False,3.24,0,2,710.0,5.0,13,2
1,False,3.66,0,4,770.0,5.0,9,0
1,True,3.32,0,5,660.0,5.0,8,0
1,False,3.27,2,4,670.0,5.0,6,0
1,False,3.35,0,0,670.0,3.0,9,2
0,False,3.43,0,1,630.0,6.0,10,2
1,False,3.28,2,0,620.0,4.0,1,2
1,False,2.95,0,1,610.0,4.0,3,2
0,False,3.34,2,1,710.0,3.0,5,2
0,False,3.0,1,1,610.0,7.0,5,2
1,False,3.42,1,2,690.0,5.0,2,2
1,True,3.22,0,5,570.0,6.0,10,2
1,False,3.48,0,0,670.0,5.0,1,2
0,True,3.32,0,5,730.0,5.0,10,2
0,False,3.2,0,2,620.0,4.0,8,2
1,True,3.11,0,5,570.0,4.0,13,2
0,False,3.06,1,1,600.0,6.0,9,2
0,False,3.07,1,0,690.0,4.0,1,2
0,True,3.23,1,5,630.0,6.0,4,2
0,False,3.55,1,0,680.0,6.0,10,0
0,False,3.02,0,1,570.0,4.0,10,2
0,False,3.2,0,1,650.0,4.0,10,2
0,False,3.01,2,0,570.0,4.0,10,2
1,True,3.51,2,5,710.0,5.0,9,2
1,False,3.05,0,1,610.0,7.0,3,2
0,True,3.21,2,5,660.0,6.0,1,2
1,False,3.1,2,0,600.0,5.0,10,2
1,False,3.29,1,3,620.0,4.0,9,2
1,True,3.21,2,5,650.0,5.0,10,2
1,True,3.04,2,5,630.0,5.0,9,2
1,False,3.25,1,1,670.0,5.0,13,2
1,False,3.22,1,4,700.0,5.0,13,2
1,False,3.37,0,4,670.0,6.0,1,2
1,False,3.2,0,4,630.0,5.0,10,2
1,False,3.12,2,3,580.0,5.0,1,2
1,False,2.86,2,0,570.0,5.0,3,2
0,False,3.23,2,4,650.0,5.0,5,2
1,True,3.31,1,5,620.0,6.0,3,2
1,False,3.19,0,4,680.0,4.0,13,2
0,False,3.16,0,4,610.0,5.0,8,2
1,False,3.24,0,4,590.0,2.0,8,2
0,False,3.21,1,0,640.0,5.0,1,2
1,True,3.1,0,5,660.0,5.0,10,2
0,False,3.11,0,0,600.0,5.0,10,2
0,True,3.06,0,5,660.0,4.0,5,2
1,False,3.21,2,0,690.0,6.0,10,0
0,False,3.05,0,4,580.0,6.0,1,2
0,False,3.42,0,0,670.0,6.0,13,0
1,False,3.37,1,0,690.0,6.0,5,2
1,False,3.22,1,4,640.0,3.0,10,2
1,True,3.1,2,5,620.0,6.0,8,2
1,False,3.5,2,4,700.0,3.0,1,0
1,False,3.05,2,0,690.0,5.0,4,2
1,False,3.19,2,4,680.0,5.0,3,2
0,False,3.21,0,4,630.0,6.0,1,2
1,True,3.31,2,5,570.0,5.0,3,2
1,False,3.0,0,0,650.0,5.0,10,2
1,True,3.21,2,5,670.0,6.0,5,2
1,False,3.26,1,2,640.0,4.0,9,2
0,False,3.25,2,1,580.0,4.0,1,2
0,False,3.01,0,2,590.0,6.0,10,2
1,True,3.18,2,5,600.0,4.0,13,2
1,False,3.4,1,2,620.0,5.0,1,2
1,False,3.42,0,1,650.0,5.0,11,2
0,False,3.28,1,4,600.0,5.0,1,2
1,False,3.24,2,0,730.0,5.0,13,2
0,False,2.86,0,2,570.0,5.0,1,2
0,False,3.53,2,4,710.0,5.0,1,0
1,False,3.28,0,1,720.0,5.0,1,0
1,False,3.07,0,4,620.0,5.0,1,2
1,False,3.27,0,4,620.0,5.0,13,2
1,False,3.27,1,1,660.0,7.0,8,2
1,False,3.21,1,1,600.0,5.0,1,2
1,False,3.54,1,1,740.0,5.0,10,2
1,False,3.43,0,1,740.0,4.0,3,2
0,False,3.22,0,1,710.0,6.0,1,2
0,False,3.15,1,0,640.0,5.0,10,2
1,True,3.38,1,5,690.0,6.0,1,2
1,True,3.21,1,5,620.0,4.0,1,2
1,False,3.65,0,4,780.0,5.0,10,2
1,False,3.31,2,2,670.0,6.0,13,2
1,False,3.27,0,0,620.0,5.0,5,2
